Date,Ticker,Actual_Price,Predicted_Price,Lower_CI_Price,Upper_CI_Price
2024-11-28,BNB-USD,654.8098,656.5873,621.9813,691.1933
2024-11-29,BNB-USD,654.3292,657.0832,622.4535,691.7129
2024-11-30,BNB-USD,655.9325,655.8657,621.2615,690.4700
2024-12-01,BNB-USD,647.5945,657.0106,622.3216,691.6997
2024-12-02,BNB-USD,737.6966,648.5958,614.3477,682.8438
2024-12-03,BNB-USD,739.2528,738.7851,699.7720,777.7982
2024-12-04,BNB-USD,714.3220,746.8845,707.7891,785.9800
2024-12-05,BNB-USD,732.0063,719.7860,682.0090,757.5630
2024-12-06,BNB-USD,750.2727,733.8663,695.1541,772.5785
2024-12-07,BNB-USD,743.2956,753.6721,713.9939,793.3504
2024-12-08,BNB-USD,689.9244,747.4035,708.0943,786.7127
2024-12-09,BNB-USD,676.9829,692.4092,655.9225,728.8959
2024-12-10,BNB-USD,711.8114,675.8776,640.0752,711.6798
2024-12-11,BNB-USD,705.9442,711.7476,674.1034,749.3918
2024-12-12,BNB-USD,726.2548,710.0235,672.6896,747.3574
2024-12-13,BNB-USD,715.6957,729.6174,691.2093,768.0254
2024-12-14,BNB-USD,719.1343,720.0953,682.2456,757.9449
2024-12-15,BNB-USD,720.3263,721.8653,683.8339,759.8968
2024-12-16,BNB-USD,716.6825,723.1106,685.0160,761.2051
2024-12-17,BNB-USD,687.6238,719.2608,681.3590,757.1626
2024-12-18,BNB-USD,666.5693,688.6155,652.2504,724.9805
2024-12-19,BNB-USD,678.0866,665.4371,630.1855,700.6886
2024-12-20,BNB-USD,663.2795,676.5287,640.6680,712.3893
2024-12-21,BNB-USD,648.7047,663.7461,628.6685,698.8237
2024-12-22,BNB-USD,693.0007,648.2144,613.9076,682.5212
2024-12-23,BNB-USD,696.7412,691.9563,655.3070,728.6057
2024-12-24,BNB-USD,702.3270,699.6891,662.8419,736.5363
2024-12-25,BNB-USD,688.3601,704.2736,667.1310,741.4162
2024-12-26,BNB-USD,690.4294,689.3717,652.9678,725.7757
2024-12-27,BNB-USD,720.9591,689.8323,653.3189,726.3457
2024-12-28,BNB-USD,693.7545,720.7298,682.6018,758.8577
2024-12-29,BNB-USD,704.1463,695.9191,659.2298,732.6083
2024-12-30,BNB-USD,700.9869,703.4613,666.2225,740.7002
2024-12-31,BNB-USD,706.5130,701.3064,664.2347,738.3782
2025-01-01,BNB-USD,705.6786,706.6074,669.2435,743.9714
2025-01-02,BNB-USD,713.6436,706.2845,668.9647,743.6044
2025-01-03,BNB-USD,713.8412,714.0549,676.3138,751.7960
2025-01-04,BNB-USD,709.2583,714.6916,676.9401,752.4432
2025-01-05,BNB-USD,729.4001,709.9626,672.4534,747.4718
2025-01-06,BNB-USD,697.3689,730.0232,691.4488,768.5975
2025-01-07,BNB-USD,695.8372,699.3955,662.5152,736.2760
2025-01-08,BNB-USD,685.1207,695.3167,658.5173,732.1161
2025-01-09,BNB-USD,693.6244,685.2390,649.0063,721.4716
2025-01-10,BNB-USD,696.6578,693.5972,656.9148,730.2796
2025-01-11,BNB-USD,693.0483,697.8405,660.9977,734.6833
2025-01-12,BNB-USD,688.2675,694.1566,657.5047,730.8085
2025-01-13,BNB-USD,698.6197,689.0173,652.6182,725.4163
2025-01-14,BNB-USD,714.0284,698.9564,662.0099,735.9030
2025-01-15,BNB-USD,708.2980,715.4791,677.7176,753.2406
2025-01-16,BNB-USD,721.7505,710.5951,673.1367,748.0535
2025-01-17,BNB-USD,709.4250,722.9607,684.7909,761.1305
2025-01-18,BNB-USD,682.2040,711.3059,673.7879,748.8239
2025-01-19,BNB-USD,681.8033,682.7309,646.6524,718.8093
2025-01-20,BNB-USD,691.8166,680.6158,644.5586,716.6730
2025-01-21,BNB-USD,694.9832,691.3268,654.7400,727.9136
2025-01-22,BNB-USD,690.2037,695.8427,659.0885,732.5969
2025-01-23,BNB-USD,680.2132,691.0878,654.5863,727.5893
2025-01-24,BNB-USD,686.2685,680.4803,644.5072,716.4534
2025-01-25,BNB-USD,666.7638,685.8076,649.5143,722.1010
2025-01-26,BNB-USD,679.7934,667.2244,631.9626,702.4862
2025-01-27,BNB-USD,661.4246,679.0988,643.1479,715.0498
2025-01-28,BNB-USD,667.6857,662.1821,627.2026,697.1616
2025-01-29,BNB-USD,677.5536,667.0684,631.7577,702.3789
2025-01-30,BNB-USD,677.3754,677.6699,641.8374,713.5024
2025-01-31,BNB-USD,653.4329,678.2429,642.4199,714.0660
2025-02-01,BNB-USD,617.6006,653.6478,619.0909,688.2046
2025-02-02,BNB-USD,617.1208,615.9680,583.3061,648.6298
2025-02-03,BNB-USD,573.3278,613.9698,581.3334,646.6063
2025-02-04,BNB-USD,569.7469,571.8795,541.5590,602.2000
2025-02-05,BNB-USD,572.2740,566.4163,536.2852,596.5474
2025-02-06,BNB-USD,578.0668,570.2410,539.9762,600.5058
2025-02-07,BNB-USD,613.3242,577.1845,546.6134,607.7556
2025-02-08,BNB-USD,616.6421,613.3031,580.8674,645.7388
2025-02-09,BNB-USD,618.3145,619.0647,586.4536,651.6759
2025-02-10,BNB-USD,642.5873,619.4701,586.7705,652.1697
2025-02-11,BNB-USD,698.0374,642.5576,608.5743,676.5408
2025-02-12,BNB-USD,668.2775,699.6867,662.7710,736.6025
2025-02-13,BNB-USD,658.0437,672.4673,637.1254,707.8092
2025-02-14,BNB-USD,662.3277,658.0768,623.2761,692.8775
2025-02-15,BNB-USD,674.1008,661.1608,626.1335,696.1880
2025-02-16,BNB-USD,667.2291,673.7880,638.1381,709.4379
2025-02-17,BNB-USD,647.4434,667.8367,632.5502,703.1231
2025-02-18,BNB-USD,653.5147,646.9273,612.6872,681.1674
2025-02-19,BNB-USD,657.2010,651.8248,617.2637,686.3860
2025-02-20,BNB-USD,646.8996,657.0036,622.2475,691.7597
2025-02-21,BNB-USD,668.5748,647.5113,613.2999,681.7226
2025-02-22,BNB-USD,657.9037,668.6801,633.3224,704.0377
2025-02-23,BNB-USD,613.9630,659.7108,624.9174,694.5040
2025-02-24,BNB-USD,622.9408,614.4562,581.9868,646.9257
2025-02-25,BNB-USD,610.6930,620.5911,587.6468,653.5353
2025-02-26,BNB-USD,605.1237,610.3927,578.0962,642.6892
2025-02-27,BNB-USD,587.4516,604.0689,572.0669,636.0709
2025-02-28,BNB-USD,607.5115,586.4658,555.3984,617.5332
2025-03-01,BNB-USD,622.9361,605.6730,573.5447,637.8013
2025-03-02,BNB-USD,575.1700,623.4483,590.5043,656.3923
2025-03-03,BNB-USD,583.5868,576.3265,545.9087,606.7444
2025-03-04,BNB-USD,597.9758,580.7425,549.8794,611.6055
2025-03-05,BNB-USD,596.7238,596.7120,565.0880,628.3360
2025-03-06,BNB-USD,593.9634,596.9470,565.3892,628.5048
2025-03-07,BNB-USD,593.0809,593.6683,562.2565,625.0801
2025-03-08,BNB-USD,554.5805,592.2430,560.8778,623.6080
2025-03-09,BNB-USD,532.1219,553.5503,524.2212,582.8793
2025-03-10,BNB-USD,551.4745,528.7530,500.6117,556.8943
2025-03-11,BNB-USD,569.8948,547.8292,518.6645,576.9940
2025-03-12,BNB-USD,579.2188,569.1467,539.0078,599.2856
2025-03-13,BNB-USD,587.1363,580.0995,549.4675,610.7315
2025-03-14,BNB-USD,619.4861,587.8826,556.8319,618.9334
2025-03-15,BNB-USD,602.2166,620.0231,587.2616,652.7847
2025-03-16,BNB-USD,631.3626,604.1994,572.3512,636.0477
2025-03-17,BNB-USD,628.1344,630.7892,597.3996,664.1789
2025-03-18,BNB-USD,619.2575,629.5268,596.3079,662.7458
2025-03-19,BNB-USD,629.9425,619.5168,586.7673,652.2663
2025-03-20,BNB-USD,634.6078,629.2259,595.9114,662.5405
2025-03-21,BNB-USD,626.5744,634.8730,601.3118,668.4343
2025-03-22,BNB-USD,623.3495,627.0022,593.8658,660.1387
2025-03-23,BNB-USD,636.6446,623.0350,590.0691,656.0009
2025-03-24,BNB-USD,629.9429,636.4805,602.8115,670.1495
2025-03-25,BNB-USD,617.8168,631.1779,597.8633,664.4924
2025-03-26,BNB-USD,637.2070,618.2829,585.6096,650.9562
2025-03-27,BNB-USD,619.4749,637.0640,603.3652,670.7627
2025-03-28,BNB-USD,603.2378,621.3213,588.5603,654.0823
2025-03-29,BNB-USD,601.8302,603.6383,571.7360,635.5406
2025-03-30,BNB-USD,605.0728,601.2501,569.4223,633.0779
2025-03-31,BNB-USD,611.2971,605.2654,573.2661,637.2647
2025-04-01,BNB-USD,590.6376,611.9428,579.6143,644.2712
2025-04-02,BNB-USD,592.1245,591.7200,560.4841,622.9559
2025-04-03,BNB-USD,597.5794,591.5034,560.1889,622.8180
2025-04-04,BNB-USD,593.1149,597.4508,565.8478,629.0538
2025-04-05,BNB-USD,554.5949,593.8685,562.5016,625.2354
2025-04-06,BNB-USD,554.4834,554.9149,525.5851,584.2447
2025-04-07,BNB-USD,553.4674,552.3090,522.9851,581.6329
2025-04-08,BNB-USD,582.3693,552.3432,523.0731,581.6134
2025-04-09,BNB-USD,577.4059,581.9997,551.2011,612.7983
2025-04-10,BNB-USD,586.0890,579.3879,548.8518,609.9240
2025-04-11,BNB-USD,597.1231,586.4995,555.5042,617.4949
2025-04-12,BNB-USD,584.0425,597.5567,565.9778,629.1356
2025-04-13,BNB-USD,584.3352,584.6396,553.7526,615.5268
2025-04-14,BNB-USD,579.6860,583.2818,552.3792,614.1844
2025-04-15,BNB-USD,582.8062,578.7218,548.0651,609.3785
2025-04-16,BNB-USD,590.1622,581.6313,550.8095,612.4530
2025-04-17,BNB-USD,591.7638,589.5342,558.3234,620.7450
2025-04-18,BNB-USD,591.7768,591.6132,560.3177,622.9086
2025-04-19,BNB-USD,592.9724,591.5088,560.2126,622.8049
2025-04-20,BNB-USD,597.4142,592.5857,561.2264,623.9451
2025-04-21,BNB-USD,618.8270,597.0492,565.4549,628.6435
2025-04-22,BNB-USD,605.8150,618.8840,586.1573,651.6107
2025-04-23,BNB-USD,601.7158,607.6268,575.5883,639.6654
2025-04-24,BNB-USD,600.1810,601.7381,569.9163,633.5599
2025-04-25,BNB-USD,607.7041,600.1263,568.3857,631.8669
2025-04-26,BNB-USD,603.6185,607.9239,575.7855,640.0624
2025-04-27,BNB-USD,606.3650,604.6545,572.7321,636.5769
2025-04-28,BNB-USD,601.0290,607.0897,575.0221,639.1574
2025-04-29,BNB-USD,599.6817,602.0835,570.2980,633.8690
2025-04-30,BNB-USD,599.9182,600.4676,568.7534,632.1818
2025-05-01,BNB-USD,601.1642,600.8376,569.1109,632.5643
2025-05-02,BNB-USD,599.3314,602.2601,570.4675,634.0527
2025-05-03,BNB-USD,585.9951,600.5719,568.8762,632.2676
2025-05-04,BNB-USD,597.6897,587.0929,556.1025,618.0833
2025-05-05,BNB-USD,602.4739,597.9056,566.2968,629.5145
2025-05-06,BNB-USD,603.2796,603.9052,572.0433,635.7671
2025-05-07,BNB-USD,628.6635,604.6628,572.7584,636.5673
2025-05-08,BNB-USD,666.8784,629.7877,596.5408,663.0346
2025-05-09,BNB-USD,663.6173,670.2471,634.9791,705.5150
2025-05-10,BNB-USD,650.6254,668.7932,633.6977,703.8886
2025-05-11,BNB-USD,660.4843,653.8192,619.4109,688.2276
2025-05-12,BNB-USD,665.5706,662.0782,627.1485,697.0080
2025-05-13,BNB-USD,652.5711,668.1959,632.9971,703.3946
2025-05-14,BNB-USD,651.2642,655.4295,620.9183,689.9408
2025-05-15,BNB-USD,646.3214,652.9284,618.4863,687.3706
2025-05-16,BNB-USD,639.6189,648.2542,614.0734,682.4349
2025-05-17,BNB-USD,652.1643,641.4727,607.6464,675.2990
2025-05-18,BNB-USD,649.8529,653.9778,619.4880,688.4675
2025-05-19,BNB-USD,650.3308,652.9938,618.6263,687.3613
2025-05-20,BNB-USD,673.1487,652.9589,618.5661,687.3517
2025-05-21,BNB-USD,686.2356,675.9269,640.3273,711.5264
2025-05-22,BNB-USD,656.2317,690.6567,654.3651,726.9483
2025-05-23,BNB-USD,668.3065,660.0504,625.3456,694.7553
2025-05-24,BNB-USD,669.9169,668.4143,633.0708,703.7577
2025-05-25,BNB-USD,674.3926,671.1511,635.7225,706.5797
2025-05-26,BNB-USD,687.1595,675.6304,639.9651,711.2957
2025-05-27,BNB-USD,687.4055,688.2984,651.9579,724.6389
2025-05-28,BNB-USD,675.1722,689.0842,652.7306,725.4376
2025-05-29,BNB-USD,655.4822,676.2784,640.5719,711.9849
2025-05-30,BNB-USD,658.5013,655.3864,620.7211,690.0516
2025-05-31,BNB-USD,660.9918,657.3670,622.5421,692.1918
2025-06-01,BNB-USD,666.5908,661.0755,626.1189,696.0321
2025-06-02,BNB-USD,661.6989,667.2375,631.9848,702.4902
2025-06-03,BNB-USD,663.7063,662.8019,627.8079,697.7959
2025-06-04,BNB-USD,634.0536,664.2241,629.1240,699.3242
2025-06-05,BNB-USD,643.4342,634.5896,601.0577,668.1216
2025-06-06,BNB-USD,651.1505,641.8845,607.8564,675.9125
2025-06-07,BNB-USD,652.1478,651.1816,616.7454,685.6177
2025-06-08,BNB-USD,665.9540,652.8984,618.4096,687.3873
2025-06-09,BNB-USD,673.6104,666.6103,631.3912,701.8293
2025-06-10,BNB-USD,667.6691,675.1027,639.4788,710.7266
2025-06-11,BNB-USD,656.2438,668.8517,633.5419,704.1614
2025-06-12,BNB-USD,655.2557,656.3706,621.6651,691.0761
2025-06-13,BNB-USD,645.9128,654.4595,619.8062,689.1127
2025-06-14,BNB-USD,648.2807,645.4600,611.3009,679.6192
2025-06-15,BNB-USD,650.9617,647.4682,613.1838,681.7526
2025-06-16,BNB-USD,648.5108,650.8214,616.3952,685.2476
2025-06-17,BNB-USD,644.8068,648.7031,614.4066,682.9997
2025-06-18,BNB-USD,644.6807,644.7919,610.6912,678.8925
2025-06-19,BNB-USD,641.7844,644.4096,610.3156,678.5036
2025-06-20,BNB-USD,628.7479,641.4796,607.5388,675.4204
2025-06-21,BNB-USD,615.9946,628.3392,595.0878,661.5906
2025-06-22,BNB-USD,641.2962,615.0151,582.4382,647.5920
2025-06-23,BNB-USD,643.7372,640.1436,606.2286,674.0587
2025-06-24,BNB-USD,645.9232,645.1442,611.1001,679.1883
2025-06-25,BNB-USD,642.4143,646.8875,612.7278,681.0472
2025-06-26,BNB-USD,646.1537,642.8963,608.9223,676.8705
2025-06-27,BNB-USD,648.7505,645.9284,611.7565,680.1003
2025-06-28,BNB-USD,655.0362,648.6220,614.3128,682.9312
2025-06-29,BNB-USD,657.0254,654.9973,620.3557,689.6389
2025-06-30,BNB-USD,646.3980,657.3351,622.5883,692.0819
2025-07-01,BNB-USD,660.0572,646.6233,612.4385,680.8081
2025-07-02,BNB-USD,663.3231,659.4806,624.5735,694.3878
2025-07-03,BNB-USD,653.7395,664.1321,629.0522,699.2120
2025-07-04,BNB-USD,656.1429,654.6724,620.0993,689.2455
